teks,akurasi,kualitas,pelayanan,pengemasan,harga,pengiriman,s_akurasi,s_kualitas,s_pelayanan,s_pengemasan,s_harga,s_pengiriman
"Thx seller, pak kurir & bukalapak pesanan cepet sampe kualitas ok, packing nya pake buble jadi gak pecah kotaknya",0,1,0,1,0,1,-,positif,-,positif,-,positif
"Bahannya sesuai, pengirimannya cepat bangedh... terimakasih...",1,0,0,0,0,1,positif,-,-,-,-,positif
"Sesuai pesanan, sangat membantu dalam penyembuhan sakit pinggang",1,0,0,0,0,0,positif,-,-,-,-,-
saya suka barang yang d kirim.. sesuai dengan pesanan...,1,0,0,0,0,0,positif,-,-,-,-,-
selalu senang blanja di sini.. barang dan respon sipp bgt,0,1,1,0,0,0,-,positif,positif,-,-,-
"cakep.. beneran ori, work di ios 10.3 tanpa masalah. respon cepat, Thanks gan",0,1,0,0,0,0,-,positif,-,-,-,-
"Barang rusak, udah connect tapi suara tidak keluar.",0,1,0,0,0,0,-,negatif,-,-,-,-
"Barang ok, packing ok, harga bersahavat. Thx ya",0,1,0,1,1,0,-,positif,-,positif,positif,-
"harga dan fungsi bagus, tapi kualitas barangnya jelek",0,1,0,0,1,0,-,negatif,-,-,positif,-
Brg oke..mntaaplah,0,1,0,0,0,0,-,positif,-,-,-,-
sesuai dengan iklan,1,0,0,0,0,0,positif,-,-,-,-,-
warna tidak sesuai pesanan,1,0,0,0,0,0,negatif,-,-,-,-,-
"kualitas baik, warnanya menarik. terimakasih",0,1,0,0,0,0,-,positif,-,-,-,-
sesuai harga.. cuma suka warnanya aja yg agak susah dicarinya.,0,1,0,0,1,0,-,positif,-,-,positif,-
Jika berlarut larut delivery time nya sangat dongkol,0,0,0,0,0,1,-,-,-,-,-,negatif
Terang banget yak.. Sama persis dengan deskripsi..,1,1,0,0,0,0,positif,positif,-,-,-,-
bisa dizoom walaupun ukurannya kecil,0,1,0,0,0,0,-,positif,-,-,-,-
Respon lambat barang sih ok tapi pelayanan sangat kurang,0,1,1,0,0,0,-,positif,negatif,-,-,-
"Obeng sangat membantu, congkelan mudah patah.",0,1,0,0,0,0,-,negatif,-,-,-,-
mantaps lah pokonya,0,1,0,0,0,0,-,positif,-,-,-,-
"Beli 2hp di lapak ini tp barang semua bekas, tombol untuk buka kartu 2hp tidak bisa juga,fingerprint mati,download aplikasi jg yg didukung cuma beberapa aja aneh.. minta retur tp respon lama bgt,minta alamat toko di bilang gak ada tokonya jd cuma disuruh kirim unit hpnya tp kita sebagai pembeli tidak ada jaminan apa2.. ngejual barang seperti ini banget , gak baik nipu orang bos, saya bawa hpnya ke 2counter hp dan di cek barang rekondish semua. Sangat2 mengecewakan, lebih baik cari pelapak yg lebih jujur ya agan????",0,1,1,0,0,0,-,negatif,negatif,-,-,-
"Paking pengiriman c oke. Tapi pas dibuka, kok casenya ga da lubnang buat sidik jarinya ????",0,1,0,1,0,1,-,negatif,-,positif,-,positif
kualitas bagus sesuai deskripsi.,1,1,0,0,0,0,positif,positif,-,-,-,-
Barang cepat sampai.. sesuai pesanan,1,0,0,0,0,1,positif,-,-,-,-,positif
bagus dan cepat sampai..sesuai,0,0,0,0,0,1,-,-,-,-,-,positif
Barang sampai dengan selamat tp ada 2 barang Rusak tidak teebaca oleh PC,0,1,0,0,0,0,-,negatif,-,-,-,-
Oke murah meriah sip deh...........,0,0,0,0,1,0,-,-,-,-,positif,-
"Brg lumayan bagus,walaupun hrganya murah",0,1,0,0,1,0,-,positif,-,-,positif,-
"Fast respon, barang bagus, cepat sampai dan sesuai dengan keinginan.",1,1,1,0,0,1,positif,positif,positif,-,-,positif
Bagus barangnya.. Sesuai apa yang diharapin Terima kasih,1,1,0,0,0,0,positif,positif,-,-,-,-
"Saya pesen 3 tapi dikirim cuma 1,itupun tulisan di kertasnya notanya tertulis 3",1,0,0,0,0,0,negatif,-,-,-,-,-
Barang bagus.. Lentur karet.. Yg jual repon cepat harga bwrsahabat.. Good,0,1,1,0,1,0,-,positif,positif,-,positif,-
Barang oke pengiriman cepat sampai terima kasih,0,1,0,0,0,1,-,positif,-,-,-,positif
pake JNE YES mahal dan lama nyampai...mending pake reguler,0,0,0,0,1,1,-,-,-,-,negatif,negatif
barang rusak tidak bisa digunakan,0,1,0,0,0,0,-,negatif,-,-,-,-
barang bagus dan packing rapi,0,1,0,1,0,0,-,positif,-,positif,-,-
"Meskipun terjadi sedikit kendala sebelum pengiriman, tapi seller tetap bertanggung jawab. Dan yang terpenting barang selamat sampai tangan saya dan sesuai pesanan. Good attitude, Good seller. Sukses terus gan.",1,0,1,0,0,0,positif,-,positif,-,-,-
Packing rapi...recommended lah,0,0,0,1,0,0,-,-,-,positif,-,-
"Sesuai deskripsi, belum dipakai, tqpi bahan cukup bagus, semoga awet.",1,1,0,0,0,0,positif,positif,-,-,-,-
"Gojap memang keceh, dia sigap banget terhadap pertanyaan yg konsumen berikan, walaupun saya bawelin nanya trs dia ttp jawab, barang sudah sampe pdhal baru kmren order barangpun sesuai pesanan dan dpt bonus tambahan yaitu lampu USb terimakasih Gojap",0,0,1,0,0,1,-,-,positif,-,-,positif
sesuai gambar & pesanan warna & bisa dipakek,1,0,0,0,0,0,positif,-,-,-,-,-
Barang sesuai pesanan dan cepat sampai,1,0,0,0,0,1,positif,-,-,-,-,positif
"Barang ada cacatnya, untuk berikutnya harus lebih selektif.. mungkin karena harga yg murah..",0,1,0,0,1,0,-,negatif,-,-,positif,-
Fast respon Dan cepat sampai barangnya,0,0,1,0,0,1,-,-,positif,-,-,positif
"Jangan ragu membeli barang di sini, pelapak nya benar benar oke banget.",0,0,1,0,0,0,-,-,positif,-,-,-
Barang sesuai pesanan,1,0,0,0,0,0,positif,-,-,-,-,-
"Barang sesuai pesanan, recomend seller",1,0,0,0,0,0,positif,-,-,-,-,-
"Kalo bisa barang di cek terlebih dahulu, supaya nanti saya beli lagi",0,1,0,0,0,0,-,negatif,-,-,-,-
"Makasih Gocap. Brang murah, tapi keeren.",0,1,0,0,1,0,-,positif,-,-,positif,-
Barangnya bagus sesuai pesanan.. Trima ksh bukalapak,1,1,0,0,0,0,positif,positif,-,-,-,-
"barang mantab , recom",0,1,0,0,0,0,-,positif,-,-,-,-
terangnya di luar ekspektasi.. semoga tahan lama,0,1,0,0,0,0,-,positif,-,-,-,-
Recommended seller. Presisi..pas dan mudah pemasangannya.,1,1,0,0,0,0,positif,positif,-,-,-,-
bagus sesuai dengan harapan,1,1,0,0,0,0,positif,positif,-,-,-,-
Puas bgt!,0,1,0,0,0,0,-,positif,-,-,-,-
Barang sesuai pesanan. Thanks gan,1,0,0,0,0,0,positif,-,-,-,-,-
"Mantap gan... puas lah hahaha, gripnya kenceng,... anti oleng pokoknya",0,1,0,0,0,0,-,positif,-,-,-,-
"Harganya lebih murah dari toko lain, kualitas nya bagus kokoh ,Fungsi dengan baik dan semoga awet ..",0,1,0,0,1,0,-,positif,-,-,positif,-
Ya harga bwa rupa tp lmyan lah buat tutup kaca untuk pengiriman sesuai packing jg ok.overall good g terlllu mengecewakan...thanks,1,1,0,1,1,0,positif,negatif,-,positif,positif,-
"Packing rapi, fast respon, barang datang tetap waktu",0,0,1,1,0,1,-,-,positif,positif,-,positif
"Tali kabel keren anti kusut, akan tetapi suara trible n bass terdengar kurang (saat dipakai bermain PUBG sound L/R tidak bisa dibedakan),menurut saya earphone ini cocok buat Musik/Video. respon cepat layanan OK. Sesuai hargalah tidak mengecewakan juga kok.",0,1,1,0,1,0,-,negatif,positif,-,positif,-
"Respon untuk proses pesanan lama, trus pengirimannya sangat lama",0,0,1,0,0,1,-,-,negatif,-,-,negatif
brg sesuai deskripsi,1,0,0,0,0,0,positif,-,-,-,-,-
"Jl jadi terasa adem ,penampilan tambah keren",0,1,0,0,0,0,-,positif,-,-,-,-
"barang baru diterima sehingga blm di test, packing kurang dibungkus tebal plastik wrap sehingga dus penyok-penyok, mudah-mudahan tidak berpengaruh thd kualitas barang, thanks anyway",0,0,0,1,0,0,-,-,-,negatif,-,-
Sangat recomended seller barang sesuai,1,0,0,0,0,0,positif,-,-,-,-,-
"Barang sesuai pesanan, recomended seller hehehhehehe",1,0,0,0,0,0,positif,-,-,-,-,-
"Barang sudah sampai dengan selamat, walopun agak lama krena memang keterlambatan dri kurirnya, bahannya bagus ternyata , tipis dan halus, jadi gak panas pakainya dan nyaman pas pake .. respon dri penjual juga tergolonh cepat.",0,1,1,0,0,1,-,positif,positif,-,-,negatif
Agak susah untuk pakainya dan warna gepang agak pucat tidak seperti di gambar,1,1,0,0,0,0,negatif,negatif,-,-,-,-
Suaranya njozz banget ????harga kualitas fungsi produk,0,1,0,0,0,0,-,positif,-,-,-,-
"Barang baik, sesuai harapan, semoga barang dapat terus awet. Aamiin",0,1,0,0,0,0,-,positif,-,-,-,-
solar panelnya fake. taunya cuma stiker di PCB kosong. wkwkw. awalnya seneng ngecharge nya cepet. eh taunya habisnya jg cepet. hahaha. sadar diri aj deh. ada harga ada kualitas. tp ttp hati2 jg. bnyak yg fake tp dijual mahal. kena tipu 2x malahan,1,1,0,0,1,0,negatif,negatif,-,-,negatif,-
barangnya bagus... murah berkualitas fiturnya keren,0,1,0,0,1,0,-,positif,-,-,positif,-
Bagus & bermanfaat deh ...................................,0,1,0,0,0,0,-,positif,-,-,-,-
"Barangnya sesuai, respon seller nya jga baik.. Semoga awet. Makasih ka. Sukses terus usahanya..",1,0,1,0,0,0,positif,-,positif,-,-,-
Cepat bgt sampai nya. Kualitas lumayan kah sesuai harga,0,1,0,0,1,1,-,positif,-,-,positif,positif
murah tp g murahan!!!! best seller pkok.na.....,0,1,0,0,1,0,-,positif,-,-,positif,-
"batere tidak berfungsi, pelapak tidak merespon di chat ,sdh 3 hari, prosedur retur barang tidak jelas, pelayanan aftersales saya anggap buruk..",0,1,1,0,0,0,-,negatif,negatif,-,-,-
"Bagus, pengirimannya cepet banget",0,0,0,0,0,1,-,-,-,-,-,positif
"Maaf sebelumnya, Barang kurang berkualitas. Kemarin coba ngecas batrai cepat habis dan ketika di cas touch screen bergerak sendiri.",0,1,0,0,0,0,-,negatif,-,-,-,-
"Baterai setelah dicoba, tidak bisa dicharger penuh 100%. Ketika dikomplain dan klaim garansi penjual tidak merespon... bagaimana ini...",0,1,1,0,0,0,-,negatif,negatif,-,-,-
"Barangnya bagus, fast respon semoga sukses usahanya, Amin",0,1,1,0,0,0,-,positif,positif,-,-,-
Walau pengiriman agak lama. Slow respon gak direspon si malah. Tapi barang oke lah sesuai harga,0,1,1,0,1,1,-,positif,negatif,-,positif,negatif
Bagus bingitt,0,1,0,0,0,0,-,positif,-,-,-,-
"Barang di proses terlalu lama, efek nya pengiriman jadi lama, untuk barang nya sih bagus, seperti nya tanpa kendala meskipun blm saya liat. Thanks",0,1,1,0,0,1,-,positif,negatif,-,-,negatif
Packing kurang baik.komplain tdk diterima,0,0,1,1,0,0,-,-,negatif,negatif,-,-
Respon cepet.................. Makasi,0,0,1,0,0,0,-,-,positif,-,-,-
Pelayanan baik....respon lambat...pilihan warna tidak sesuai,1,0,1,0,0,0,negatif,-,negatif,-,-,-
"Pas mau pesan kelihatannya simple minimalis tapi masih agak besar dan cengkraman kurang .. Bahan kuat bngt . puaslah, sesuai dng harga",1,1,0,0,1,0,negatif,positif,-,-,positif,-
Kualitas buruk gk bisa di pakedi pasang lngsung copot..nyesel bgt beli,0,1,0,0,0,0,-,negatif,-,-,-,-
cocok utk touring jadi bagasi ga penuh,0,1,0,0,0,0,-,positif,-,-,-,-
"Keadaan banrang Bagus baik, tapi saya kurang jeli bahwa yg di pesan hanya palanya doang di kira sma gagang nya jga sma sesuai gambar huftt... Nyesel siih belinya mahal tapi dpt nya kyk gini doang dengan harga 5k jga harusnya ini dpt!!",1,1,0,0,1,0,negatif,positif,-,-,negatif,-
Barang tidak sesuai dengan harga..barang bagus harga murah..maaantaaaap..recoomended,0,1,0,0,1,0,-,positif,-,-,positif,-
"tinggal di kota kecil, biasanya kiriman lama. tapi ini ok, cek brg & byr senin, sabtu siang sdh smp. paking bagus, kondisi sesuai, model ini bth dikencengin kuat maklum brg murah, tp so far puas dg harga & kualitas. thx keep good work",1,1,0,1,1,1,positif,positif,-,positif,positif,positif
"Barang oke,seller nya fast respon banget",0,1,1,0,0,0,-,positif,positif,-,-,-
"Respon lambat banget, pengiriman lama sampainya. Maaf itu yang sebenarnya.",0,0,1,0,0,1,-,-,negatif,-,-,negatif
Barang rusak harga murah dasar penipu toko lo cari duit ga berkah. dunia akhirat gw ga ikhlas,0,1,0,0,1,0,-,negatif,-,-,positif,-
barang sdh di terima dan saya suka gan.. bagus.. saya doa kan toko si agan makin sukses ya.. dan tolong selalu jaga kepuasan konsumen.. sukses ya agan dan terima kasih..,0,1,1,0,0,0,-,positif,positif,-,-,-
"Sesuai deskripsi, nyala dan semoga awet. Seller gerakan cepat mengirim charger dengan ketelitian dan quality control yg apik menawan sangat memang! Recommended",1,0,1,0,0,1,positif,-,positif,-,-,positif
"Barang sudah di terima namun tidak sesuai dg harapan, barang china tidak pernah memuaskan",1,1,0,0,0,0,negatif,negatif,-,-,-,-
Kwalitas baik dan barang cepat sampai,0,1,0,0,0,1,-,positif,-,-,-,positif
barangnya bagus.tidak ada yang cacat,0,1,0,0,0,0,-,positif,-,-,-,-
"Kerennnn, ramah, fast respon, packing baikkk",0,1,1,1,0,0,-,positif,positif,positif,-,-
"Meskipun harganya mahal,tpi barang nya lumayan",0,1,0,0,1,0,-,positif,-,-,negatif,-
"Crayon bagus,murah dan sukaaaaa",0,1,0,0,1,0,-,positif,-,-,positif,-
"murah, lengkap dngn senter dan kompas yg berfungsi Namun akan lebih baik apabila kurangnya, karna 4 step apabila dibuka terlalu panjang maka mudah goyang.",1,1,0,0,1,0,positif,negatif,-,-,positif,-
Barang ndak sesuai dengan contoh,1,0,0,0,0,0,negatif,-,-,-,-,-
Oke sih cuma batree nya mahal hehe over all oke,0,1,0,0,1,0,-,positif,-,-,negatif,-
kainnya halus dan lembut seperti pelapaknya jazakallah...,0,1,0,0,0,0,-,positif,-,-,-,-
"Saya beli barang baru bukan bekas dan rusak knp di kasih barang rusak, sy beli loh bayar loh bukan minta, tolong kl usaha yg jujur ya biar berkah, saya sangat kecewa",0,1,0,0,0,0,-,negatif,-,-,-,-
Ok barang sesuai pesanan...tp sayang pengiriman lambat...,1,0,0,0,0,1,positif,-,-,-,-,negatif
Desain keren. Ukuran pas di tangan. Nyaman dipakai.,0,1,0,0,0,0,-,positif,-,-,-,-
"Goooddd,, banget barangnya sesuai",1,1,0,0,0,0,positif,positif,-,-,-,-
"barang sesuai dengan gambar, langsung charging normal",1,1,0,0,0,0,positif,positif,-,-,-,-
Sdh ditambahkan diketerangan warna htm malah dikirim merah kecewa,1,0,0,0,0,0,negatif,-,-,-,-,-
Title barang yang ditulis bold tidak sama dgn barang yg dikirim. Mesti baca deskripsi yg panjang dan tulisan kecil. Title barang bisa USB C tapi ternyata Micro USB. Alasannya sudah tertulis di deskripsi. Jadi title barang hanya bohong..?? Harga barang juga jauh Lebih mahal dari seller lain.,1,0,0,0,1,0,negatif,-,-,-,negatif,-
"Sesuai kebutuhan sangant bwrgun buat sholat, thks gan",0,1,0,0,0,0,-,positif,-,-,-,-
"Barangnya sesuai, respon seller nya jga baik.. Semoga awet. Makasih ka. Sukses terus usahanya..",1,0,1,0,0,0,positif,-,positif,-,-,-
fast response + pack rapih.. recomended seller..,0,0,1,1,0,0,-,-,positif,positif,-,-
Remote tidak bisa di pakai bos.. padahal sudah ganti baterai...saya mau pakai apa ini,0,1,0,0,0,0,-,negatif,-,-,-,-
barang sesuai deskripsi. thx.,1,0,0,0,0,0,positif,-,-,-,-,-
"Barang yang saya dapat memang lebih mahal, sebaiknya cek lagi sebelum mengirim barang. karena barang yang dikirim salah Namun akan lebih baik apabila lebih berhati2 sebelum mengirimkan barang.",1,0,0,0,1,0,negatif,-,-,-,negatif,-
"fungsi : tidak stereo, ditest suara kiri dan kanan, pas suara sebelah kiri, yang kiri tidak bersuara. Nyala keduanya, tapi kanan semua.",0,1,0,0,0,0,-,negatif,-,-,-,-
barang tidak sesuai pesanan,1,0,0,0,0,0,negatif,-,-,-,-,-
Barang cepat sampai. Sesuai dengan pesanan,1,0,0,0,0,1,positif,-,-,-,-,positif
"Lumayan lah untuk barang dengan harga murah, agak sedikit lecet lecet mungkin d perbaiki lagi dalam pengecekan barang nya",0,1,0,0,0,0,-,negatif,-,-,-,-
sesuai pesanan,1,0,0,0,0,0,positif,-,-,-,-,-
"barang cepet sampai pake grab sameday, barang baru segel... joss lah.... mksh seller juga BL",0,1,0,0,0,1,-,positif,-,-,-,positif
"Sangat sesuai bgt gan,g salah pilih pelapak",1,0,0,0,0,0,positif,-,-,-,-,-
sesuailah dengan harga,0,1,0,0,1,0,-,positif,-,-,positif,-
"Pada saat barang tiba, sarung tangannya ternyata sudah robek\bolong saat masih di dalam kemasan",0,1,0,0,0,0,-,negatif,-,-,-,-
Barang bagus cuma barang tidak sesuai gambar,1,1,0,0,0,0,negatif,positif,-,-,-,-
"Brg ya bagus sesuai gambar n harga, moga awet ...tq",1,0,0,0,1,0,positif,-,-,-,positif,-
barang oke! :-D sudah di test! cepat sampai!,0,1,0,0,0,1,-,positif,-,-,-,positif
Barang cpt smpai,0,0,0,0,0,1,-,-,-,-,-,positif
packinganyaaa rapiih barang sesuai pesanann mantaaap,1,0,0,1,0,0,positif,-,-,positif,-,-
"Tidak sesuai dengan iklannya, kecewa. Pelayanan buruk, kesalahan di pelapak tapi pembeli yg harus rugi ongkos berkali"".!!",1,0,1,0,0,0,negatif,-,negatif,-,-,-
"Packing tidak baik, sampai tujuan barang rusak, & g ada solusi,",0,1,0,1,0,0,-,negatif,-,negatif,-,-
"Bagus seauai gambar. Buat punya2an, semoga awet",1,0,0,0,0,0,positif,-,-,-,-,-
Barang sesuai pesanan dan sesuai deskripsi,1,0,0,0,0,0,positif,-,-,-,-,-
Mantap boss kualitas baik pengiriman cepat.. terima kasih ya,0,1,0,0,0,1,-,positif,-,-,-,positif
"Harganya terlalu mahal untuk barang kw gini, masa lebih jelek dripda yg 15 ribuan",0,1,0,0,1,0,-,negatif,-,-,negatif,-
Tidak sesuai pict... Bisa dilihat fotonya,1,0,0,0,0,0,negatif,-,-,-,-,-
Tolong diperbaiki .. pesen hari senin tapi dikirim hari rabu,0,0,1,0,0,1,-,-,negatif,-,-,negatif
"baterai agak boros,entahlah",0,1,0,0,0,0,-,negatif,-,-,-,-
"Pengiriman terlalu lama, tidak sesuai dengan deskripsi dari pelapak.. Saya bayar pagi hari, baru dikirim ke esokan harinya. Padahal saya melakukan pembayaran dihari selasa pagi. Semoga pelapak menjaga komitmen seperti yg ada di iklan, tq..",1,0,0,0,0,1,negatif,-,-,-,-,negatif
memuaskan barangnya Namun akan lebih baik apabila lebih cepat,0,1,0,0,0,1,-,positif,-,-,-,negatif
Barang sesuai pesanan,1,0,0,0,0,0,positif,-,-,-,-,-
"sudah di coba dengan kater, golok, bahan bagus sesuai yg di harap kan",0,1,0,0,0,0,-,positif,-,-,-,-
"Kecil tapi keren tapi blm di coba smoga bermanfaat ,",0,1,0,0,0,0,-,positif,-,-,-,-
"bner"" dash charge setara kabel asli dr bawaan hp",0,1,0,0,0,0,-,positif,-,-,-,-
Sudah sesuaiii cepatttt dannnn tangkassssss,1,0,1,0,0,1,positif,-,positif,-,-,positif
"Beli buat prjalanan mudik, tp barang lama sampai, pas di konfirmasi k toko ga ada respon, trs barangnya sampai setelah selesai mudik",0,0,0,0,0,1,-,-,-,-,-,negatif
Keren barang sesuai di gambar dan kualitas jg g kalah bahan stainless harganya lumayan murah tp g murahaan,1,1,0,0,1,0,positif,positif,-,-,positif,-
Ngirimnya cepat sesuai tulisan,1,0,0,0,0,1,positif,-,-,-,-,positif
"harga kualitas fungsi produk sesuai inpooooo Mantaps dah, udah gitu ongkos kirim gratis pulak hahahahah Terimakasih pelapak",1,1,0,0,1,1,positif,positif,-,-,positif,positif
Pelayanan ramah ...respon cepat 1 jam sampaii.....,0,0,1,0,0,1,-,-,positif,-,-,positif
Sesuai pesanan tapi chat slow respon,1,0,1,0,0,0,positif,-,negatif,-,-,-
harga kualitas fungsi produk,0,1,0,0,1,0,-,positif,-,-,positif,-
sesuai dengan barang yg kita mw.,1,0,0,0,0,0,positif,-,-,-,-,-
Sesuai dengan pesanan dan ongkir tolong di kurangi kemahalan.,1,0,0,0,1,1,positif,-,-,-,negatif,negatif
Packing kuranggggggggggg baikkkkk,0,0,0,1,0,0,-,-,-,negatif,-,-
"harga flash deal, barang berfungsi, semoga awet :)",0,1,0,0,1,0,-,positif,-,-,positif,-
Peking sesuai Barang sesuai Kualitas suara blm d coba Semoga sesuai keinginan,1,0,0,1,0,0,positif,-,-,positif,-,-
Senternya Imut.....tapi Terang dan Bagus,0,1,0,0,0,0,-,positif,-,-,-,-
Pengiriman lama dan barang tidak seperti di gambaaar,1,0,0,0,0,1,negatif,-,-,-,-,negatif
Respon chat yg cepat dan pengiriman barangnya cepet bangey,0,0,1,0,0,1,-,-,positif,-,-,positif
"Packing Kurang Baik. Lama Sampai. barang tidak dapat di charge,devicenya seperti sudah pernah di bongkar, mohon bsnyuannya agar saya dapat barang yg lebih baik. Pilih paket kirim via gosend baru dikirim Hari ini, padahal trf sejak kemarin sblm jam 12",0,1,0,1,0,1,-,negatif,-,negatif,-,negatif
sesuai deskripsi,1,0,0,0,0,0,positif,-,-,-,-,-
"Barang sesuai pesanan,thank youuuu",1,0,0,0,0,0,positif,-,-,-,-,-
"sudah pesan warna tapi dikasih warnanya beda, pesan abu abu dikasih kuning",1,0,0,0,0,0,negatif,-,-,-,-,-
Barang cepet banget sampenya pesen hari kamis ehhh juma't nya udah datang barangnya.mantap laahhh sukses terus dan pertahankan yah.,0,1,1,0,0,1,-,positif,positif,-,-,positif
"Barang seperti barang bekas mas masih ada debu"" dan banyak lecet""nya Untuk kiriman juga tidak sesuai dengan yg di bukalapak 1hari kerja Masih bisa dimaafkan mas,dan hanya memberi komentar",0,1,0,0,0,1,-,negatif,-,-,-,negatif
Suara ngambang. Batre ga ada 1 jam abis. It's ok.. Namanya barang murah. Tapi klo kata gua segini mah kemahalan dah,0,1,0,0,1,0,-,negatif,-,-,negatif,-
"Keseluruhan baik,hanya saja disayangkan warna pesanan tidak sesuai dengan yang diminta dan responnya termasuk lambat untuk menanggapi sejak pesanan dilakukan pembayaran..",1,0,1,0,0,0,negatif,-,negatif,-,-,-
"Harga murah, kualitas baik, sesuai pesanan",1,1,0,0,1,0,positif,positif,-,-,positif,-
"Sesuai dengan yg saya butuhkan. Namun, akan lebih baik apabila systemnya sudah OS dan memorinya lebih besar",1,1,0,0,0,0,positif,negatif,-,-,-,-
"Barang sesuai diskripsi, respon cepat, packing rapi",1,0,1,1,0,0,positif,-,positif,positif,-,-
"Bilangnya original ternyata kw, dan jg iloops ini barangnya ambil dari toko lain dgn keuntungan yg besar (makelar), makanya gakbisa cod. Dan yg bikin saya kesel saya dipaksa memberi bintang 5 supaya dapat garansi. Dih! Ndeso banget ngemis2 bintang! Saya kecewa dan jika anda bertanya pada saya, saya sangat tidak merekomendasikan iloops expert yg ternyata tidak expert dibidangnya.",1,1,1,0,0,0,negatif,negatif,negatif,-,-,-
Good pokoknya,0,1,0,0,0,0,-,positif,-,-,-,-
Blm sebulan udh kembung batre ya...cape deh...,0,1,0,0,0,0,-,negatif,-,-,-,-
"Bagus bgt, tongsis ada kakinya jg bisa buat stand untuk foto rame2 dan bluetooth shutter buat jepret dimana aja.. murah pula harganya..",0,1,0,0,1,0,-,positif,-,-,positif,-
"Sesuai pesanan, beli 2 berfungsi dengan baik.",1,1,0,0,0,0,positif,positif,-,-,-,-
Terima kasih.. cepat sampai dan sesuai pesanan,1,0,0,0,0,1,positif,-,-,-,-,positif
"Barang cepat sampai, sesuai deskripsi, seller recomended..",1,0,1,0,0,1,positif,-,positif,-,-,positif
kecewa gan barang rusak tidak bsa pakai,0,1,0,0,0,0,-,negatif,-,-,-,-
"garansi yg ditawarkan tidak sesuai, katanya 6 bulan tp setelah saya baca syaratnya harus beri feedback sebelum 3x24 jam. jujur kalo cuma dikasih waktu segitu pasti barangnya bagus2 aja gak terlihat kerusakan. tp setelah dipakai dua minggu ternyata udah drop batrenya pemakaian wajar. dan gak bisa claim garansi. jadi yg katanya garansi 6 bulan cuma hoax.",1,1,0,0,0,0,negatif,negatif,-,-,-,-
"harga dan kualitas setara, bahkan memuaskan Namun akan lebih baik apabila batre lebih awet dan casan ke listrik langsung ada",0,1,0,0,1,0,-,positif,-,-,positif,-
Barang sesuai pesanan dan ngk neko2 dan mantap pokonya...,1,1,0,0,0,0,positif,positif,-,-,-,-
"harga, kualitas, dan fungsi seperti harapan",0,1,0,0,1,0,-,positif,-,-,positif,-
barang oke,0,1,0,0,0,0,-,positif,-,-,-,-
barang tidak sesuai di gambar. merk beda,1,0,0,0,0,0,negatif,-,-,-,-,-
Packing kurang bagus barang jdi ada yang kendor n gk nyaman lah lain kali prhatikan packing yah d ksih bantalan busa biar anti guncang thx.,0,1,0,1,0,0,-,negatif,-,negatif,-,-
Barang cepat sampai. N bagusss,0,1,0,0,0,1,-,positif,-,-,-,positif
"Kualitas produk bagus. Memang penguncian strap berbeda dg strap bawaan mi Band 2 Namun tetap oke, hanya saja agak sulit jika memasangnya buru2. Mungkin ini salah satu cara supaya strap tidak mudah terbuka saat digunakan. Thanks",0,1,0,0,0,0,-,positif,-,-,-,-
"Barang sesuai dengan deskripsi, presisi, kuat, enak digenggam",1,1,0,0,0,0,positif,positif,-,-,-,-
puas sekali,0,1,0,0,0,0,-,positif,-,-,-,-
Mantap lah suara nya oke. Punya,0,1,0,0,0,0,-,positif,-,-,-,-
Packing rapih dan barang sesuai pesenan,1,0,0,1,0,0,positif,-,-,positif,-,-
"Barang sesuai pesanan, cepat sampai, packing aman, fast respon, sayang bagian kameranya enggak ketutup semua...",1,0,1,1,0,1,positif,-,positif,positif,-,positif
"Tapi barangnya cukup lama sampai, namun tak apa...",0,0,0,0,0,1,-,-,-,-,-,negatif
Pengiriman cepat barang sesuai,1,0,0,0,0,1,positif,-,-,-,-,positif
Alhamdulillah sampai dengan cepat dan sesuai dengan pesanan...jazakallah khair gan bahan nya adem..,1,0,0,0,0,1,positif,-,-,-,-,positif
barang kurang bagus baru 30 menit di pake si tv udah ngblank dan hdmi nya panas karena panas itu connect hdmi nya disconnect,0,1,0,0,0,0,-,negatif,-,-,-,-
barang tidak sesuai dengan pesanan,1,0,0,0,0,0,negatif,-,-,-,-,-
"Respon cepat,barang cepat sampai",0,0,1,0,0,1,-,-,positif,-,-,positif
Mantap pelayanan travel id barang sesuai pesanan berkah untuk pelapak next time maunpesan lagi,1,0,1,0,0,0,positif,-,positif,-,-,-
Barang sesuai dengan pesanan thx,1,0,0,0,0,0,positif,-,-,-,-,-
sensornya tidak bekerja jd alat tidak berfungsi Namun akan lebih baik apabila barang rusak bisa ditukar lagi,0,1,0,0,0,0,-,negatif,-,-,-,-
"Kualitas Barang oke, langsung berfungsi, semoga tidak ada problem kedepan, storenya juga recomended sangat ramah dan fast respon dalam menanggapi pertanyaan untuk mennetukan produk yang akan dibeli,,, big thanks",0,1,1,0,0,0,-,positif,positif,-,-,-
barang rusak Namun akan lebih baik apabila di berikan yg sesuai,1,1,0,0,0,0,negatif,negatif,-,-,-,-
Barang yg datang sesuai pesanan terimakasi,1,0,0,0,0,0,positif,-,-,-,-,-
Barang sampai lokasi aman headlamp cukup bagus tapi pengiriman nya agak telat,0,0,0,0,0,1,-,-,-,-,-,negatif
