teks,akurasi,kualitas,pelayanan,pengemasan,harga,pengiriman,s_akurasi,s_kualitas,s_pelayanan,s_pengemasan,s_harga,s_pengiriman
Respon lambat sampe juga lama tgl pembayaran tgl 8 baru d kirim tgl 11 barang pesanan sampe tgl 13...,0,0,1,0,0,1,-,-,negatif,-,-,negatif
"Barang seperti barang bekas mas masih ada debu"" dan banyak lecet""nya Untuk kiriman juga tidak sesuai dengan yg di bukalapak 1hari kerja Masih bisa dimaafkan mas,dan hanya memberi komentar",0,1,0,0,0,1,-,negatif,-,-,-,negatif
Barang sesuai deskripsi penjual. Ada harga ada rupa :),1,1,0,0,1,0,positif,positif,-,-,positif,-
Sesuai pesanan.,1,0,0,0,0,0,positif,-,-,-,-,-
Seller Fast respons.. produk lumyan..sesuai sama harga...mantull,0,1,1,0,1,0,-,positif,positif,-,positif,-
Warna gx sesuai... Sy pesen navy yg dateng merah,1,0,0,0,0,0,negatif,-,-,-,-,-
Barang udah landing dengan aman dan di bungkus rapih....,0,0,0,1,0,0,-,-,-,positif,-,-
Barang Sesuai harapan... Bagus,1,0,0,0,0,0,positif,-,-,-,-,-
"Mantap barangnya original,seperti ramah recommended sangat",0,1,1,0,0,0,-,positif,positif,-,-,-
Lebih lengkap dari peralatan salon,0,1,0,0,0,0,-,positif,-,-,-,-
"barang memang bagus oke, tp warna yg saya pesan tidak sesuai dengan warna brang yg dikirim pdhal di box pengiriman dan kwitansi dr JNE ada tulisan warna ""Grey"" tp di dalemnya malah warna Hitam dan pelapak tidak ada respon sama sekali, inbox hanya di read mohon lebih tanggung jawab",1,1,1,0,0,0,negatif,positif,negatif,-,-,-
bagus... bermanfaat. bahan adem,0,1,0,0,0,0,-,positif,-,-,-,-
Oke murah meriah sip deh...........,0,0,0,0,1,0,-,-,-,-,positif,-
"kualitas buruk, sesuai harga. Ini cuma kamera mainan. Resolusinya cuma VGA. Tak sesuai dg diskripsinya.",1,1,0,0,1,0,negatif,negatif,-,-,positif,-
barang original. Nge-charge full ngga nunggu lama.,0,1,0,0,0,0,-,positif,-,-,-,-
Barang sesuai pesanan dan packing rapi... Sukses trus...,1,0,0,1,0,0,positif,-,-,positif,-,-
Perekatnya gk nyatu jadi gk plek,0,1,0,0,0,0,-,negatif,-,-,-,-
Pesanan mini kompresor barang nya ok sesuai dengan gambar tanks,1,1,0,0,0,0,positif,positif,-,-,-,-
"Bahannya sesuai, pengirimannya cepat bangedh... terimakasih...",1,0,0,0,0,1,positif,-,-,-,-,positif
"Tukang tipu dasar.......... Jualan apa nipu, barang sangat tidak sesuai",1,0,0,0,0,0,negatif,-,-,-,-,-
"Barang sesuai pesanan, packing bagus dan ceoat sampai....recomended seller lah pokoknya....",1,0,0,1,0,1,positif,-,-,positif,-,positif
Barang sudah saya terima dengan baik dan sesuai dengan permintaan,1,0,0,0,0,0,positif,-,-,-,-,-
Kualitas bagus,0,1,0,0,0,0,-,positif,-,-,-,-
Jangan ragu beli di di lapak ini. Packing rapi barang mantap .,0,1,0,1,0,0,-,positif,-,positif,-,-
"Item Paket Komplet Sesuai Diskripsi, Hanya Satu Dari 3 Item Tidak Sesuai Pesanan, Kacamata Googlenya Request Warna Hitam, Yang Datang Warna Pelangi. Overall ..It's Good Stuf lah..",1,0,0,0,0,0,negatif,-,-,-,-,-
"Barangnya pecah, padahal udh dikasih bubble wrap..",0,1,0,0,0,0,-,negatif,-,-,-,-
"cepet sampai, recomended dah, packing rapi ada plastik bablenya.",0,0,0,1,0,1,-,-,-,positif,-,positif
"Barang sudah kami terima, responya cepat dan sesuai pesanan, thx....",1,0,1,0,0,0,positif,-,positif,-,-,-
Dengan harga flash deal headset ini cukup lumayan suaranya jelas jernih bass nya aja kurang dikit,0,1,0,0,1,0,-,positif,-,-,positif,-
"Packing bagus, barang cepat sampai dan respon cepat",0,0,1,1,0,1,-,-,positif,positif,-,positif
Barang sesuai dengan gambar,1,0,0,0,0,0,positif,-,-,-,-,-
"Paketnya sudah sampai...packagingnya ok...kualitas ok,berfungsi semua mode pencahayaanya...tetima kasih Gan...",0,1,0,1,0,0,-,positif,-,positif,-,-
"mousenya kadang mati kadang idup. Ntah kenapa, kayaknya tombolnya aga longgar",0,1,0,0,0,0,-,negatif,-,-,-,-
"Barang sesuai pesanan. Layanan dari penjual yg keren, responnya cepat banget. Mudah2an bisa dipertahankan layanan.",1,0,1,0,0,0,positif,-,positif,-,-,-
packing kurang tebel,0,0,0,1,0,0,-,-,-,negatif,-,-
"harga mahal, pengiriman lama, pake no resi palsu sgala buat ngelabuin sistem bukalapak",0,0,1,0,1,1,-,-,negatif,-,negatif,negatif
"Kualitas produk bagus. Memang penguncian strap berbeda dg strap bawaan mi Band 2 Namun tetap oke, hanya saja agak sulit jika memasangnya buru2. Mungkin ini salah satu cara supaya strap tidak mudah terbuka saat digunakan. Thanks",0,1,0,0,0,0,-,positif,-,-,-,-
Jahitan rapih. Packing rapih. Tp size XL kok kecil bgt ya.. ngepress di tanganku.. over all .. bagus bgt,1,1,0,1,0,0,negatif,positif,-,positif,-,-
barang sudah saya kembalikan karena pengiriman barang tidak sesuai pada ikan. seharusnya TRIPOD WEIFENG WT 3110A tetapi yang dikirim type 3111 terima kasih bukalapak atas bantuannya.,1,0,0,0,0,0,negatif,-,-,-,-,-
barang sampai tujuan. sesuai pesanan,1,0,0,0,0,0,positif,-,-,-,-,-
Oke sesuai barangnya fit sama hapenya,1,0,0,0,0,0,positif,-,-,-,-,-
terangnya di luar ekspektasi.. semoga tahan lama,0,1,0,0,0,0,-,positif,-,-,-,-
"kualitas ok, tp warna tidak sesuai pesanan...",1,1,0,0,0,0,negatif,positif,-,-,-,-
Senternya Imut.....tapi Terang dan Bagus,0,1,0,0,0,0,-,positif,-,-,-,-
"Packing rapi, penjual ramah, pengiriman cepat.",0,0,1,1,0,1,-,-,positif,positif,-,positif
Dipesan warna warni mestinya ada 4 warna bs kasih beda tp dikasih warna hijau 2 sama,1,0,0,0,0,0,negatif,-,-,-,-,-
bagus cuman merk bushnell nya gak ada di barangnya,1,1,0,0,0,0,negatif,positif,-,-,-,-
"Packing kurang safety, kotak jadi penyok2. Moga tidak ada yang rusak.",0,0,0,1,0,0,-,-,-,negatif,-,-
"Nga ada batere dan chargernya, trs gimana mau nyalainnya",0,1,0,0,0,0,-,negatif,-,-,-,-
"Barang rusak, jangan dibeli, sudah complin chat dengan pelapak suruh cobain terus, ya sampai kiamat gak bakalan berfungsi.ilang dah uangnya, ya lumayan buat ganjel meja biar gak miring",0,1,0,0,0,0,-,negatif,-,-,-,-
cantik bangat,0,1,0,0,0,0,-,positif,-,-,-,-
Saya suka sama pelapak ini aktif klo di chat ga slow respon. Recomendedlah,0,0,1,0,0,0,-,-,positif,-,-,-
Nggk berfungsi,0,1,0,0,0,0,-,negatif,-,-,-,-
"Barang benar glow in the dark, pada awal pemakaian, gelang saya jemur di matahari selama 2 jam, lalu saya test, dan nyala di kegelapan.",0,1,0,0,0,0,-,positif,-,-,-,-
Ternyata barang pas sesuwai pesana walau lama datangnya tapi hasil memuaskan banget mantap penjual ramah juga asik.jadi jngan mikir lagi order lngsung bintang full!!!!,1,1,1,0,0,1,positif,positif,positif,-,-,negatif
Barang sesuai deskripsi. Packing rapi. Recommended!,1,0,0,1,0,0,positif,-,-,positif,-,-
"Packing ok. Rapih, sesuai dengan peseanan",1,0,0,1,0,0,positif,-,-,positif,-,-
"sLow respon gan, udh itu aja....",0,0,1,0,0,0,-,-,negatif,-,-,-
Respon chat cepat. Packing baik. Recommended seller. Cepat sampai. Barang sesuai pesanan,1,0,1,1,0,1,positif,-,positif,positif,-,positif
"Alarm tidak berfungsi saat diterima, walaupun sdh pakai tuntunan di packing , bahkan sampai buka youtube. Berfungsi setelah dibongkar dan dibenerin, kabel ternyata ada yang putus.",0,1,0,0,0,0,-,negatif,-,-,-,-
"Barangnya bagus, fast respon semoga sukses usahanya, Amin",0,1,1,0,0,0,-,positif,positif,-,-,-
"Barang sudah datang, belum dicoba, packing kurang bagus, doos penyok semua, mudah2an barangnya masih ok.",0,0,0,1,0,0,-,-,-,negatif,-,-
pengiriman cepat dan barang sesuai..packing rapih..recommended seller ..thanks,1,0,0,1,0,1,positif,-,-,positif,-,positif
"Goooddd,, banget barangnya sesuai",1,1,0,0,0,0,positif,positif,-,-,-,-
Barang diterima sesuai dengan detil dan spesifikasi yang dijelaskan Kondisi barangnya bagus dan sesuai ekspektasi! Thanks!,1,0,0,0,0,0,positif,-,-,-,-,-
Barang sesuai pesanan dan packing pun bagus,1,0,0,1,0,0,positif,-,-,positif,-,-
"Cukup bagus, sesuai harga",0,1,0,0,1,0,-,positif,-,-,positif,-
"Dengan harga segitu, worth it lah Barang sama dengan gambar lapak",1,0,0,0,1,0,positif,-,-,-,positif,-
Oke tpi sayang kualitas kurang bagus dan ring tidak kuat menahan hp,0,1,0,0,0,0,-,negatif,-,-,-,-
"kualitas kurang, produk tidak bisa dimainkan. dan fasilitas return tidak tersedia. respon lapak kurang",0,1,1,0,0,0,-,negatif,negatif,-,-,-
Sesuai deskripsi. Responnya cepat,1,0,1,0,0,0,positif,-,positif,-,-,-
"Barang bagus, moga saja awet",0,1,0,0,0,0,-,positif,-,-,-,-
"Beli 2hp di lapak ini tp barang semua bekas, tombol untuk buka kartu 2hp tidak bisa juga,fingerprint mati,download aplikasi jg yg didukung cuma beberapa aja aneh.. minta retur tp respon lama bgt,minta alamat toko di bilang gak ada tokonya jd cuma disuruh kirim unit hpnya tp kita sebagai pembeli tidak ada jaminan apa2.. ngejual barang seperti ini banget , gak baik nipu orang bos, saya bawa hpnya ke 2counter hp dan di cek barang rekondish semua. Sangat2 mengecewakan, lebih baik cari pelapak yg lebih jujur ya agan????",0,1,1,0,0,0,-,negatif,negatif,-,-,-
Terima kasih kaka sesuai pesanan,1,0,0,0,0,0,positif,-,-,-,-,-
Sesuai pesanan... Cepat sampai karna pakai gosend,1,0,0,0,0,1,positif,-,-,-,-,positif
Respon Lama Keadaan Barang Ga Jelas,0,1,1,0,0,0,-,negatif,negatif,-,-,-
barang tidak sesuai dengan pesanan untuk usbnya tidak ada,1,0,0,0,0,0,negatif,-,-,-,-,-
packinganyaaa rapiih barang sesuai pesanann mantaaap,1,0,0,1,0,0,positif,-,-,positif,-,-
sesuai dengan pesanan,1,0,0,0,0,0,positif,-,-,-,-,-
"Jangan mau beli disini, barang rusak di jual.. Begitu barang sampai, pas di cobain eh ga fungsi malah blank hitam.. Super kecewa beli disini,, semoga uang nya bermanfaat ya jual barang rusak",0,1,0,0,0,0,-,negatif,-,-,-,-
Packing rapih barang bagus terima kasih,0,1,0,1,0,0,-,positif,-,positif,-,-
Suara pelan sebelah.. Brg jelek,0,1,0,0,0,0,-,negatif,-,-,-,-
"Brg lumayan bagus,walaupun hrganya murah",0,1,0,0,1,0,-,positif,-,-,positif,-
barang tidak sesuai di gambar. merk beda,1,0,0,0,0,0,negatif,-,-,-,-,-
"Saya kira 100% original, ternyata... Finishinghya tidak presisi jadi kelihatan buruknya, tp smg awet dan tidak merusak macbook saya",0,1,0,0,0,0,-,negatif,-,-,-,-
Sesuai dengan yang dipesan. Recomended seller. Gak bakal nyesel,1,0,0,0,0,0,positif,-,-,-,-,-
Barang cepat sampai.. sesuai pesanan,1,0,0,0,0,1,positif,-,-,-,-,positif
